country_code,year,total_guests,total_overnights,hotel_guests,hotel_overnights,total_middle_east,total_south_asia,total_other_region_not_classified,total_nationals_residing_abroad,total_regions,total_africa,total_americas,total_east_asia_pacific,total_europe,total_region_arrivals,overnight_visitors,same_day_visitors,same_day_cruise_passengers,total_by_purpose,visitors_personal,visitors_business_professional,total_arrivals_transport,arrivals_by_air,arrivals_by_water,arrivals_by_land,total_inbound_tourism_expenditure,travel_inbound_tourism_expenditure,transport_inbound_tourism_expenditure,total_domestic_trip_visitors,domestic_trip_overnight_visitors,domestic_trip_same_day_visitors,total_guests_domestic,total_overnights_domestic,hotel_guests_domestic,hotel_overnights_domestic,total_departures,departures_overnight_visitors,departures_same_day_visitors,outbound_total_expenditure,outbound_travel_expenditure,outbound_transport_expenditure,establishments,rooms,bed_places,occupancy_rate_per_room,occupancy_rate_per_bed_place,avg_stay_length,available_capacity,total_tourism_employees,employees_visitor_accomodation_services,employees_other_accomodation_services,employees_food_and_beverage_service,employees_passenger_transportation,employees_travel_agencies,employees_other_tourism_industries
678.0,2009,,,,,,,,,,,,,,,15.2,,,15.2,14.799999999999999,0.4,15.2,13.7,1.5,,,8.3,,,,,,,,,,,,0.41000000000000003,0.01,0.4,23.0,479.0,609.0,,,7.0,,,,,,,,
678.0,2010,,,,,,,0.2,,8.0,2.1,0.5,0.1,5.1,,8.0,,,8.0,7.0,1.0,8.0,7.7,0.3,,,11.1,,,,,,,,,,,,0.55,0.05,0.5,,,,,,,,,,,,,,
678.0,2011,,,,,0.1,1.0,,,12.299999999999999,3.0,1.0,0.5,6.7,,12.2,,,12.200000000000001,10.9,1.3,,,,,,15.9,,,,,,,,,,,,1.35,0.35,1.0,,,,,,,,,,,,,,
678.0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,3.2,2.4,0.8,,,,,,,,,,,,,,
678.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,
678.0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,
678.0,2015,,,,,,,,,,,,,,,25.6,,,25.595000000000002,19.911,5.684,23.58,21.162,2.418,,,62.1,,,,,,,,,,,,,16.6,,,,,,,,,,,,,,,
678.0,2016,27.1,,,,0.055,0.071,,,28.919,7.637,2.357,0.607,18.192,,28.9,,,28.900000000000002,25.700000000000003,3.2,28.866,27.0,1.866,,,68.8,,,,,,,,,,,,,15.4,,54.0,723.0,1508.0,,,,,1.834,,,,,,
678.0,2017,28.7,,,,0.099,0.087,,,28.948,6.46,1.496,1.128,19.678,,28.9,,,28.9,23.599999999999998,5.3,29.9,29.7,0.2,,,65.9,,,,,,,,,,,,,17.2,,54.0,723.0,1508.0,,,,,,,,,,,
678.0,2018,32.8,,,,0.095,0.099,,,33.42399999999999,7.473,2.271,1.161,22.325,,33.4,,,33.400000000000006,29.200000000000003,4.2,33.400000000000006,32.7,0.7,,,71.9,,,,,,,,,,,,,16.7,,70.0,872.0,1958.0,,,,,,,,,,,
678.0,2019,,,,,,,,,,,,,,,34.9,,,,,,34.9,34.9,,,,44.7,,,,,,,,,,,,,18.2,,,,,,,,,,,,,,,
678.0,2020,,,,,,,,,,,,,,,10.7,,,,,,10.7,10.7,,,,16.4,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,
678.0,2021,,,,,,0.319,,,15.094000000000001,3.018,0.523,,11.234,,15.1,,,15.100000000000001,9.9,5.2,15.1,15.1,,,,30.0,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,
678.0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,
682.0,1995,,,,,,,,,3351.0,585.0,29.0,2658.0,79.0,4398.0,3325.0,,,4400.0,4400.0,,4400.0,1834.0,275.0,2291.0,,,,,,,,,,,,,,,,,,24740.0,,,,,,,,,,,,
682.0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682.0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682.0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682.0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682.0,2000,,,,,3599.0,1380.0,18.0,,6585.0,566.0,54.0,630.0,338.0,,6585.0,,,6295.0,5607.0,688.0,,,,,,,,,,,,,,,,,,,,,,55893.0,,,42.0,,,,,,,,,
682.0,2001,,,,,3853.0,1371.0,19.0,,6726.0,535.0,47.0,596.0,305.0,,6727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81197.0,,,,,,,,,,,,
682.0,2002,,,,,4213.0,1619.0,22.0,,7512.0,607.0,52.0,660.0,339.0,,7511.0,,,,,,,,,,,,,,,,,334100.0,,,,7896.0,,7370.0,,,,81197.0,,,,,,,,,,,,
682.0,2003,,,,,3924.0,1869.0,21.0,,7331.0,525.0,46.0,612.0,334.0,,7332.0,,,,,,,,,,3418.0,,,,,,,284900.0,,,,4104.0,,4165.0,,,,81197.0,,,42.0,2.7,,,,,,,,
682.0,2004,8579.0,111810.0,7020.0,70037.0,4752.0,1933.0,8.0,,8598.0,675.0,53.0,753.0,424.0,11083.0,8599.0,2484.0,,8599.0,6218.0,2381.0,8599.0,4194.0,581.0,3824.0,,6486.0,,39615.0,35282.0,4333.0,35285.0,216870.0,19954.0,117162.0,4234.0,3811.0,423.0,,4428.0,,3198.0,148982.0,379959.0,50.6,50.5,2.27,,333.52,70.138,,211.369,40.885,11.128,
682.0,2005,8037.0,91359.0,6310.0,69341.0,5607.0,1142.0,1.0,,8035.0,436.0,70.0,439.0,340.0,10417.0,8037.0,2380.0,,8037.0,6086.0,1951.0,8076.0,4287.0,488.0,3301.0,,4626.0,,32228.0,30236.0,1992.0,30236.0,196737.0,17031.0,108236.0,5009.0,4403.0,606.0,,9087.0,,3294.0,156931.0,395937.0,51.0,46.0,2.23,,332.274,71.229,,200.545,40.76,9.467,10.273
682.0,2006,8620.0,112383.0,7228.0,98979.0,5516.0,1469.0,,,8620.0,489.0,66.0,595.0,485.0,10962.0,8620.0,2342.0,,8620.0,7017.0,1603.0,8620.0,4857.0,270.0,3493.0,,4769.0,,28400.0,27080.0,1320.0,27080.0,183527.0,15894.0,99858.0,2336.0,2000.0,335.0,,12979.0,,3548.0,167736.0,427272.0,51.2,43.8,1.93,,355.55499999999995,74.74,,215.641,41.083,10.769,13.322
682.0,2007,11531.0,152372.0,9598.0,121974.0,7444.0,2014.0,,,11531.0,601.0,236.0,579.0,657.0,13479.0,11531.0,1948.0,,11530.0,8871.0,2659.0,11530.0,7341.0,581.0,3608.0,6907.0,5971.0,936.0,29672.0,28549.0,1123.0,28549.0,188403.0,18075.0,117811.0,4817.0,4126.0,691.0,21031.0,20170.0,861.0,4012.0,193720.0,440664.0,50.8,43.7,2.2,,426.56100000000004,67.081,,221.997,96.181,8.315,32.987
682.0,2008,14757.0,209309.0,11944.0,170267.0,9334.0,1967.0,,,14757.0,1033.0,297.0,941.0,1185.0,17717.0,14757.0,2960.0,,14757.0,11097.0,3660.0,14758.0,9282.0,1020.0,4456.0,6775.0,5910.0,865.0,30049.0,28775.0,1274.0,28775.0,199037.0,17851.0,121884.0,4705.0,4087.0,618.0,16005.0,15129.0,876.0,5446.0,201631.0,564892.0,51.8,50.2,1.88,,466.52200000000005,82.5,,245.224,90.903,10.127,37.768
682.0,2009,10896.0,157010.0,8077.0,133876.0,8678.0,1094.0,,,10897.0,261.0,57.0,362.0,445.0,13319.0,10897.0,2422.0,,10896.0,9292.0,1604.0,10897.0,5301.0,289.0,5307.0,6744.0,5995.0,749.0,33526.0,32014.0,1512.0,32014.0,198477.0,22998.0,136998.0,6467.0,6032.0,435.0,21312.0,20419.0,893.0,5605.0,204911.0,577444.0,54.6,50.4,7.0,,616.485,82.826,,296.823,161.241,11.793,63.802
682.0,2010,10850.0,180885.0,9403.0,161508.0,8245.0,1330.0,,,10850.0,369.0,54.0,485.0,367.0,13025.0,10850.0,2175.0,,10850.0,8190.0,2660.0,10850.0,7006.0,228.0,3616.0,7536.0,6712.0,824.0,23912.0,22780.0,1132.0,22780.0,116982.0,17267.0,81868.0,18625.0,17827.0,798.0,22076.0,21135.0,941.0,5828.0,211108.0,594188.0,59.2,52.5,5.3,,629.309,83.906,,306.275,159.982,11.928,67.218
682.0,2011,14179.0,272428.0,8437.0,118608.0,9545.0,2566.0,7.0,,14179.0,667.0,54.0,696.0,644.0,15776.0,14179.0,1597.0,,14178.0,12266.0,1912.0,14179.0,8778.0,5.0,5396.0,9317.0,8459.0,858.0,29328.927,26155.337,3173.59,26155.0,121989.0,16471.0,69011.0,15865.39900996209,15281.320349678323,584.0786602837678,18202.0,17271.0,931.0,3019.0,244184.0,630057.0,63.0,62.1,4.0,,629.3460000000001,97.675,,314.704,133.906,12.488,70.573
682.0,2012,16332.0,318652.0,10670.0,115707.0,10637.0,3024.0,9.0,,16332.0,895.0,157.0,771.0,839.0,19847.0,16332.0,3515.0,,16332.0,13508.0,2824.0,16332.0,10756.0,1.0,5575.0,8400.0,7432.0,968.0,23280.473,21006.132,2274.341,19039.0,103392.0,11792.0,53333.0,20084.258799210005,18671.0,1414.0,17986.0,17023.0,963.0,3111.0,275583.0,698801.0,64.0,63.6,4.0,,698.114,103.798,,348.73,145.396,13.83,86.36
682.0,2013,15772.0,304417.0,9604.0,117402.0,9607.6,2892.0,2.0,,15772.2,769.0,179.0,1196.6,1126.0,19934.0,15772.0,4162.0,,15772.0,14296.0,1476.0,15772.0,10860.0,19.0,4893.0,8690.0,7651.0,1039.0,26433.321,23783.21,2650.111,23783.0,98573.0,13842.0,53565.0,22535.457944099995,19153.95934874298,3381.4985953570194,18648.0,17660.0,988.0,3551.0,276441.0,710696.0,65.2,61.2,4.0,,797.07,110.236,,376.202,146.407,35.278,128.947
682.0,2014,18260.0,355059.0,12209.0,131795.0,11144.0,3685.0,50.0,,18260.1,847.5,209.0,1176.6,1148.0,23010.0,18260.0,4750.0,,18260.0,15576.0,2684.0,18260.3,12394.8,68.8,5796.7,9263.0,8238.0,1025.0,43771.0,37101.0,6670.0,37101.0,165274.0,22954.0,86941.0,22322.602,19824.4911796831,2498.10905854894,25137.0,24118.0,1019.0,3697.0,303716.0,745249.0,66.0,65.0,,,832.1,54.2,60.9,392.8,152.8,36.8,134.6
682.0,2015,17994.0,193084.0,13797.0,134669.0,9935.3,3615.7,32.7,,17994.2,1139.3,284.4,1607.6,1379.2,21834.0,17994.0,3840.0,,17994.3,16113.7,1880.6,17994.0,11967.0,48.0,5979.0,11183.0,10130.0,1053.0,54117.0,46450.0,7666.0,46450.0,240853.0,34543.0,166097.0,25054.0,20819.0,4235.0,20366.0,19346.0,1020.0,4394.0,349098.0,862349.0,67.0,66.2,3.67,,477.25,49.6,55.6,268.188,79.565,15.23,9.06700000000001
682.0,2016,18044.0,187225.0,14172.0,137662.0,7729.7,4335.6,261.1,,18044.3,1517.9,704.2,1988.3,1507.5,20887.0,18044.0,2843.0,,18044.3,14037.8,4006.5,18044.4,13590.8,89.6,4364.0,13438.0,11096.0,2342.0,49875.0,45036.0,4839.0,45036.0,235804.0,32805.0,157619.0,27618.0,21207.0,6411.0,17671.0,16658.0,1013.0,5994.0,458388.0,916776.0,68.0,67.2,3.15,,517.228,51,57.2,283.07,84.74368137518853,24.092,17.12231862481144
682.0,2017,16109.0,171036.0,13515.0,146118.0,6039.4,4722.6,133.7,,16109.000000000002,1487.1,535.5,2041.5,1149.2,18607.0,16109.0,2498.0,,16109.1,13414.1,2695.0,16108.9,12444.3,67.2,3597.4,15020.0,12056.0,2964.0,46910.0,43821.0,3089.0,43821.0,224212.0,29120.0,130971.0,28748.0,21146.0,7602.0,19065.0,17552.0,1513.0,7099.0,530367.0,1010680.0,64.3,60.8,4.19,,535.9882426999147,48.5,66.48824269991471,289.5,88.3,25.1,18.1
682.0,2018,15334.0,173929.0,13037.0,153005.0,5566.7,4224.4,8.5,,15334.299999999997,1406.6,909.3,1980.7,1238.1,17570.0,15334.0,2236.0,,15334.400000000001,12883.7,2450.7,15334.0,11980.0,75.0,3279.0,16974.0,13790.0,3184.0,46512.0,43255.0,3256.0,43255.0,232122.0,29034.0,140452.0,27425.0,19751.0,7674.0,17939.0,16651.0,1288.0,7292.0,553857.0,1107714.0,66.6,62.7,4.24,,552.5,50.16,68.74,298.5,90.9,25.6,18.6
682.0,2019,17526.0,189036.0,14873.0,164526.0,6521.8,4493.4,254.7,,17525.500000000004,1501.9,1018.5,2237.2,1498.0,20292.0,17526.0,2767.0,,17525.6,14361.0,3164.6,17525.6,14081.4,100.4,3343.8,19849.0,16431.0,3418.0,53074.0,47805.0,5269.0,47805.0,268751.0,31234.0,155540.0,27196.0,19010.0,8186.0,16415.0,15140.0,1275.0,7564.0,566888.0,1133776.0,71.4,67.22,4.3,,571.1500000000001,52.59,72.08,306.51,94.31,26.33,19.33
682.0,2020,4138.0,37824.0,3328.0,30447.0,1911.3,951.0,68.6,,4138.2,230.3,141.6,419.4,416.0,4882.0,4138.0,744.0,,4138.1,3366.2000000000003,771.9,4138.2,3226.8,16.5,894.9,4646.0,4036.0,610.0,48399.0,42107.0,6292.0,42107.0,228538.0,25976.0,121909.0,6657.0,4839.0,1819.0,9379.0,8843.0,536.0,5273.0,418739.0,837478.0,36.51,35.08436242196147,4.24,,679.5400000000001,39.53,54.19,452,61.6,14.47,57.75
682.0,2021,3477.0,31771.0,2132.0,16081.0,2171.9,665.4,79.0,,3477.2000000000003,219.1,80.0,73.9,187.9,3869.0,3477.0,392.0,,3477.2,2464.1,1013.1,3477.2,2424.0,6.6,1046.6,4639.0,3817.0,822.0,108129.0,63834.0,44295.0,63845.0,353331.0,36063.0,161334.0,10678.2,8415.1,2263.1,13130.0,12176.0,954.0,4959.0,403019.0,775779.0,55.0,43.81,4.36,,762.95,56.94,41.55,520.64,58.73,15.77,69.32
682.0,2022,16638.0,270728.0,10957.0,153744.0,9100.3,3104.9,8.1,,16637.8,1032.3,314.9,1786.1,1291.2,18256.0,16638.0,1618.0,,16637.9,14971.2,1666.7,101337.8,94190.6,92.0,7055.2,26517.0,23475.0,3042.0,125817.0,77837.0,47980.0,77837.0,369606.0,48314.0,205161.0,24264.0,16882.0,7381.0,18662.0,15914.0,2748.0,5012.0,421583.0,843166.0,53.0,42.22,6.06,,880.14,61.91,48.19,608.72,60.15,19.89,81.28
686.0,1995,,,280.0,1139.0,1.0,,2.0,,280.0,57.0,11.0,3.0,206.0,,280.0,6.0,6.0,,,,,,,,168.1803070896948,168.0,0.18030708969478873,,,,,,42.0,85.0,,,,154.0,72.0,82.0,208.0,7744.0,15560.0,,35.0,3.8,,,,,,,,
686.0,1996,,,282.0,1127.0,2.0,,2.0,,283.0,67.0,13.0,4.0,195.0,,282.0,6.0,6.0,,,,,,,,164.0,156.0,8.0,,,,,,40.0,79.0,,,,127.0,53.0,74.0,214.0,7829.0,16095.0,,34.4,3.8,,,,,,,,
686.0,1997,,,314.0,1329.0,1.0,,2.0,,313.0,70.0,12.0,3.0,225.0,,314.0,6.0,6.0,,,,,,,,171.0,162.0,9.0,,,,,,45.0,100.0,,,,128.0,53.0,75.0,227.0,8184.0,17032.0,,38.0,4.0,,,,,,,,
686.0,1998,,,352.0,1449.0,2.0,,4.0,,352.0,84.0,12.0,2.0,248.0,,352.0,13.0,13.0,,,,,,,,181.0,172.0,9.0,,,,,,40.0,77.0,,,,135.0,54.0,81.0,233.0,8239.0,17147.0,,40.0,4.1,,,,,,,,
686.0,1999,,,369.0,1469.0,1.0,,4.0,,369.0,81.0,10.0,3.0,270.0,,369.0,9.0,9.0,,,,,,,,183.0,174.0,9.0,,,,,,51.0,91.0,,,,136.0,54.0,82.0,245.0,8472.0,17586.0,,42.8,4.1,,,,,,,,
686.0,2000,,,389.0,1401.0,1.0,,1.0,,389.0,97.0,13.0,3.0,274.0,,389.0,11.0,11.0,,,,,,,,152.0,144.0,8.0,,,,,,53.0,106.0,,,,125.0,47.0,78.0,263.0,9835.0,18340.0,,35.4,3.6,,,,,,,,
686.0,2001,,,396.0,1497.0,1.0,,3.0,,396.0,78.0,11.0,2.0,301.0,,396.0,13.0,13.0,,,,,,,,175.0,174.0,1.0,,,,,,57.0,118.0,,,,112.0,43.0,69.0,289.0,9589.0,19208.0,,37.7,3.8,,,,,,,,
686.0,2002,,,427.0,1569.0,1.0,,5.0,,427.0,86.0,10.0,2.0,323.0,,427.0,7.0,7.0,,,,,,,,210.0,190.0,20.0,,,,,,61.0,133.0,,,,112.0,43.0,69.0,319.0,11280.0,19729.0,,38.6,3.7,,,,,,,,
686.0,2003,,,354.0,1451.0,1.0,,2.0,,353.0,86.0,10.0,2.0,252.0,502.0,495.0,7.0,7.0,,,,,,,,269.0,209.0,60.0,,,,,,65.0,156.0,,,,129.0,55.0,74.0,364.0,11539.0,20437.0,,37.1,4.1,,,,,,,,
686.0,2004,,,363.0,1349.0,,,84.0,,667.0,209.0,25.0,,349.0,677.0,667.0,10.0,10.0,,,,677.0,523.0,10.0,144.0,286.0,211.0,75.0,,,,,,71.0,159.0,,,,138.0,57.0,81.0,415.0,12101.0,21741.0,,34.0,3.5,,,,,,,,
686.0,2005,,,387.0,1397.0,,,85.0,,769.0,265.0,26.0,,393.0,779.0,769.0,9.0,9.0,,,,779.0,564.0,9.0,206.0,334.0,242.0,92.0,,,,,,81.0,198.0,,,,144.0,65.0,79.0,815.0,15842.0,31229.0,,34.4,3.4,,,,,,,,
686.0,2006,,,406.0,1426.0,,,86.0,,866.0,430.0,26.0,,324.0,876.0,866.0,10.0,10.0,,,,876.0,522.0,10.0,344.0,329.0,250.0,79.0,,,,,,72.0,177.0,,,,139.0,54.0,85.0,815.0,15842.0,31229.0,,34.8,3.5,,,,,,,,
686.0,2007,,,387.0,1335.0,,,87.0,,875.0,438.0,26.0,,324.0,879.0,875.0,4.0,4.0,,,,879.0,487.0,4.0,388.0,622.0,531.0,91.0,,,,,,93.0,223.0,,,,352.0,253.0,99.0,815.0,15842.0,31229.0,,34.59,3.5,,,,,,,,
686.0,2008,,,,,,,,,,,,,,877.0,867.0,10.0,10.0,,,,877.0,502.0,10.0,365.0,640.0,545.0,95.0,,,,,,,,,,,277.0,176.0,101.0,815.0,17000.0,35000.0,,,,,,,,,,,
686.0,2009,,,,,,,,,,,,,,815.0,810.0,5.0,5.0,,,,815.0,469.0,5.0,341.0,475.0,464.0,11.0,,,,,,,,,,,260.0,157.0,103.0,815.0,18500.0,37000.0,,,,,,,,,,,
686.0,2010,,,,,,,,,,,,,,906.0,900.0,6.0,6.0,,,,906.0,507.0,6.0,393.0,464.0,453.0,11.0,,,,,,,,,,,217.0,160.0,57.0,815.0,20000.0,40000.0,,,,,100,,,,,,
686.0,2011,,,,,,,,,,,,,,977.0,968.0,9.0,9.0,,,,976.5,488.0,9.0,479.5,525.0,469.0,56.0,,,,,,,,,,,250.0,151.0,99.0,815.0,20000.0,40000.0,,,,,100,,,,,,
686.0,2012,,,,,,,,,,,,,,967.0,962.0,5.0,5.0,,,,967.0,466.0,5.0,496.0,469.0,407.0,62.0,,,,,,,,,,,248.0,144.0,104.0,744.0,17098.0,34196.0,,,,,100,,,,,,
686.0,2013,,,,,,,,,,,,,,1069.0,1063.0,6.0,6.0,,,,1069.1,499.0,6.5,563.6,495.0,439.0,56.0,,,,,,,,,,,265.0,150.0,115.0,744.0,17098.0,34196.0,,,,,100,,,,,,
686.0,2014,,,908.0,1813.0,,,,,,,,,,976.0,963.0,13.0,13.0,963.1,741.6,221.5,976.2,731.2,13.2,231.8,482.0,424.0,58.0,,308.0,,,,308.0,563.0,,,,280.0,148.0,132.0,744.0,17098.0,34296.0,,,,,100,,,,,,
686.0,2015,,,680.0,1532.0,,,,,,,,,,1014.0,1006.6,7.7,7.7,1006.5999999999999,775.0999999999999,231.5,1014.3000000000001,766.5,7.7,240.1,417.0,369.0,48.0,,396.0,,,,396.0,774.0,,,,261.0,133.0,128.0,744.0,18266.0,28035.0,,,,,100,,,,,,
686.0,2016,,,820.0,2484.0,,,,,,,,,,1219.0,1210.0,9.0,9.0,1210.0,931.7,278.3,1218.5,868.6,8.5,341.4,439.0,390.0,49.0,,485.0,,,,485.0,970.0,,,,277.0,147.0,130.0,798.0,17782.0,33671.0,,,,,100,,,,,,
686.0,2017,,,955.0,2884.0,,,,,,,,,,1376.0,1365.0,11.0,11.0,1364.9,1051.0,313.9,1375.5,936.9,10.5,428.1,470.0,420.0,50.0,,548.0,,,,548.0,1096.0,,,,295.0,154.0,141.0,810.0,27000.0,55000.0,,,,,100,,,,,,
686.0,2018,,,,,,,,,,,,,,,,,,,,,,,,,557.0,496.0,61.0,,,,,,,,,,,324.0,171.0,153.0,,,,,,,,,,,,,,
686.0,2019,,,,,,,,,,,,,,,,,,,,,,,,,586.0,516.0,70.0,,,,,,,,,,,324.0,174.0,150.0,,,,,,,,,,,,,,
686.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,136.0,123.0,13.0,,,,,,,,,,,65.0,50.0,15.0,,,,,,,,,,,,,,
686.0,2021,,,,,,,,,,,,,,,,,,,,,,,,,416.0,360.0,56.0,,,,,,,,,,,263.0,142.0,121.0,,,,,,,,,,,,,,
686.0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.0,2002,312.0,738.0,294.0,687.0,,,9.0,,312.0,,12.0,3.0,288.0,,312.0,,,,,,,,,,77.0,,,,,,1898.0,6468.0,1305.0,3748.0,,,,105.0,,,451.0,21909.0,46932.0,,25.89,2.77,,,,,,,,
688.0,2003,339.0,792.0,321.0,736.0,,,8.0,,339.0,,14.0,4.0,313.0,,339.0,,,,,,,,,,159.0,,,,,,1659.0,5893.0,1121.0,3336.0,,,,144.0,,,452.0,21417.0,46393.0,,24.05,2.82,,,71.852,,,,,
688.0,2004,392.0,851.0,374.0,798.0,,,10.0,,391.0,,13.0,5.0,363.0,,392.0,,,,,,,,,,220.0,,,,,,1580.0,5792.0,1113.0,3362.0,,,,208.0,,,479.0,21999.0,47987.0,,23.68,2.8,,,80.735,,,,,
688.0,2005,453.0,992.0,434.0,933.0,,,12.0,,453.0,,16.0,6.0,419.0,,453.0,,,,,,,,,,308.0,,,,,,1536.0,5508.0,1079.0,3198.0,,,,260.0,,,495.0,22236.0,48360.0,,23.4,2.73,,,80.01,,,,,
688.0,2006,469.0,1015.0,448.0,949.0,,,10.0,,468.0,,17.0,6.0,435.0,,469.0,,,,,,,,,,416.0,,,,,,1538.0,5577.0,1058.0,3120.0,,,,322.0,,,505.0,22631.0,49145.0,49.26,22.69,2.7,,88.80000000000001,14.4,2.5,67.5,,4.4,
688.0,2007,696.0,1476.0,586.0,1240.0,,,14.0,,696.0,,19.0,7.0,656.0,,696.0,,,,,,,,,,1018.0,866.0,152.0,,,,1611.0,5853.0,1097.0,3187.0,,,,1203.0,1042.0,161.0,634.0,24023.0,52547.0,50.49,23.08,2.63,,77.6,15,2.5,54.8,,5.3,
688.0,2008,646.0,1399.0,564.0,1195.0,,,13.0,,646.0,,15.0,8.0,610.0,,646.0,,,,,,,,,,1114.0,942.0,172.0,,,,1620.0,5935.0,1090.0,3230.0,,,,1448.0,1251.0,197.0,670.0,25142.0,55087.0,,21.94,2.67,,88.80000000000001,15.9,2.6,65.4,,4.9,
688.0,2009,645.0,1469.0,570.0,1184.0,,,18.0,,645.0,,16.0,8.0,603.0,,645.0,,,,,,,,,,986.0,866.0,120.0,,,,1373.0,5293.0,906.0,2648.0,,,,1105.0,960.0,145.0,687.0,25370.0,55650.0,,18.87,2.6,,77.10000000000001,16.1,2.6,54.5,,3.9,
688.0,2010,683.0,1452.0,613.0,1236.0,,,21.0,,683.0,,19.0,10.0,633.0,,683.0,,,,,,,,,,950.0,799.0,151.0,,,,1318.0,4961.0,865.0,2416.0,,,,1103.0,954.0,149.0,721.0,26350.0,56906.0,,17.22,2.45,,152.8,15,1.3,55.3,74.7,6.5,
688.0,2011,764.0,1643.0,680.0,1387.0,,,22.0,,764.0,,19.0,12.0,711.0,,764.0,,,,,,,,,,1149.0,990.0,159.0,,,,1304.0,5002.0,864.0,2396.0,,,,1263.0,1105.0,158.0,731.0,26052.0,55389.0,,18.71,2.45,,134,14,3.3,44.8,65.8,6.1,
688.0,2012,810.0,1796.0,707.0,1519.0,,,27.0,,810.0,,22.0,15.0,746.0,,810.0,,,,,,,,,,1080.0,921.0,159.0,,,,1270.0,4689.0,855.0,2427.0,,,,1188.0,1031.0,157.0,716.0,25130.0,53217.0,,26.8,2.53,,127.5,11.8,4,45.8,61,4.9,
688.0,2013,922.0,1988.0,767.0,1617.0,,,38.0,,922.0,,24.0,23.0,837.0,,922.0,,,,,,,,,,1221.0,1053.0,168.0,,,,1271.0,4579.0,857.0,2369.0,,,,1290.0,1117.0,173.0,657.0,24759.0,55729.0,29.1,27.8,2.45,,127.60000000000001,8,1.5,49.4,66,2.7,
688.0,2014,1029.0,2161.0,880.0,1785.0,,,1.9,,1028.8000000000002,10.8,30.6,53.3,932.2,,1029.0,,,,,,,,,,1352.0,1142.0,210.0,,,,1164.0,3925.0,801.0,2073.0,,,,1360.0,1179.0,181.0,676.0,25634.0,54075.0,27.4,26.3,2.78,,135.39999999999998,9.6,2.7,54.9,66,2.2,
688.0,2015,1132.0,2410.0,1013.0,2066.0,,,,,1132.0,11.0,37.0,73.0,1011.0,,1132.0,,,,,,,,,,1322.0,1048.0,274.0,,,,1305.0,4242.0,904.0,2307.0,,,,1254.0,1102.0,152.0,664.0,24402.0,52112.0,29.5,28.6,2.28,,155,12.9,4.6,70.3,61.2,6,
688.0,2016,1281.0,2739.0,1147.0,2353.0,5.8,,,,1281.4,9.2,41.4,66.6,1158.4,,1281.0,,,,,,,,,,1461.0,1151.0,310.0,,,,1472.0,4795.0,1004.0,2632.0,,,,1351.0,1202.0,149.0,737.0,26095.0,52262.0,32.8,31.2,2.32,,153.10000000000002,12.2,3.2,71.9,59.9,5.9,
688.0,2017,1497.0,3175.0,1336.0,2719.0,5.2,,,,1497.3,10.9,50.3,111.4,1319.5,,1497.0,,,,,,,,,,1706.0,1345.0,361.0,,,,1589.0,5150.0,1085.0,2864.0,,,,1549.0,1381.0,168.0,720.0,26157.0,51893.0,36.6,35.1,2.31,,159.9,13.9,4.4,75.6,62.2,3.8,
